acc,tax_id,rank,name,total_count,self_count,ilevel,ileft,iright
SRR7616940,37124,species,Chikungunya virus,124426,124426,9,0,0
SRR5680393,37124,species,Chikungunya virus,1026,1026,7,461,461
SRR23839419,37124,species,Chikungunya virus,310,310,9,204,204
DRR155256,37124,species,Chikungunya virus,9638,9638,5,0,0
SRR15530275,37124,species,Chikungunya virus,38,38,9,527,527
SRR7079030,37124,species,Chikungunya virus,1081324,1081272,9,0,2
SRR7616073,37124,species,Chikungunya virus,294939,294939,9,0,0
SRR22418684,37124,species,Chikungunya virus,1722,1722,9,2600,2600
SRR32797214,37124,species,Chikungunya virus,18,18,9,856,856
ERR4026991,37124,species,Chikungunya virus,51336,51336,5,117,117
SRR26661245,37124,species,Chikungunya virus,32,32,9,26,26
SRR31699956,37124,species,Chikungunya virus,763042,763041,9,0,2
SRR23471030,37124,species,Chikungunya virus,58,58,9,1001,1001
SRR7616098,37124,species,Chikungunya virus,52371,52371,9,0,0
SRR30725448,37124,species,Chikungunya virus,152,152,9,307,307
SRR13346009,37124,species,Chikungunya virus,98,98,9,16,16
SRR7617085,37124,species,Chikungunya virus,43279,43279,9,0,0
SRR7616075,37124,species,Chikungunya virus,32657,32657,9,0,0
SRR7617031,37124,species,Chikungunya virus,105171,105171,9,0,0
SRR20204192,37124,species,Chikungunya virus,74,74,9,327,327
SRR12026562,37124,species,Chikungunya virus,901695,901690,9,0,2
SRR16522208,37124,species,Chikungunya virus,229,229,9,348,348
SRR21661719,37124,species,Chikungunya virus,29,29,9,1022,1022
SRR7613399,37124,species,Chikungunya virus,86988,86988,9,0,0
SRR14582662,37124,species,Chikungunya virus,104,104,9,677,677
SRR6815162,37124,species,Chikungunya virus,99045,99023,9,0,2
SRR7616897,37124,species,Chikungunya virus,67021,67021,9,0,0
SRR6339431,37124,species,Chikungunya virus,98,98,7,23,23
ERR11497946,37124,species,Chikungunya virus,65,65,9,52,52
SRR9672732,37124,species,Chikungunya virus,1234,1234,5,125,125
SRR7079024,37124,species,Chikungunya virus,63065,63044,9,0,2
SRR27187225,37124,species,Chikungunya virus,870843,870833,9,0,2
SRR15923988,37124,species,Chikungunya virus,520,520,9,466,466
SRR647664,37124,species,Chikungunya virus,949,949,7,1209,1209
SRR13346406,37124,species,Chikungunya virus,18,18,9,56,56
SRR8521526,37124,species,Chikungunya virus,44336,44336,9,500,500
SRR7079046,37124,species,Chikungunya virus,1415585,1415519,9,0,2
SRR7613648,37124,species,Chikungunya virus,52977,52977,9,0,0
SRR7616917,37124,species,Chikungunya virus,115400,115400,9,0,0
SRR33295511,37124,species,Chikungunya virus,35,35,9,239,239
SRR31724199,37124,species,Chikungunya virus,43,43,9,9596,9596
SRR7613715,37124,species,Chikungunya virus,127700,127700,9,0,0
SRR7613441,37124,species,Chikungunya virus,115808,115808,9,0,0
SRR6339433,37124,species,Chikungunya virus,78,78,7,27,27
SRR7616026,37124,species,Chikungunya virus,9297,9297,9,87,87
SRR30037989,37124,species,Chikungunya virus,368083,368082,9,0,2
SRR7615719,37124,species,Chikungunya virus,43322,43322,9,0,0
SRR6815130,37124,species,Chikungunya virus,105796,105773,9,0,2
SRR28562813,37124,species,Chikungunya virus,10903,10902,9,0,2
SRR7612747,37124,species,Chikungunya virus,97814,97814,9,0,0
SRR6815163,37124,species,Chikungunya virus,90311,90295,9,0,2
SRR31699951,37124,species,Chikungunya virus,41091,41091,9,93,93
SRR22418685,37124,species,Chikungunya virus,2040,2040,9,1594,1594
SRR6815197,37124,species,Chikungunya virus,85572,85556,9,0,2
SRR7613263,37124,species,Chikungunya virus,70319,70319,9,0,0
SRR13364889,37124,species,Chikungunya virus,18,18,9,13,13
SRR6470223,37124,species,Chikungunya virus,59,59,6,748,748
SRR23353611,37124,species,Chikungunya virus,9633,9633,9,292,292
SRR11715744,37124,species,Chikungunya virus,81749,81749,5,247,247
ERR13917515,37124,species,Chikungunya virus,37,37,9,57,57
SRR5680373,37124,species,Chikungunya virus,35934,35934,7,530,530
SRR6815120,37124,species,Chikungunya virus,84487,84485,9,0,2
SRR10859266,37124,species,Chikungunya virus,197,197,6,268,268
SRR30473379,37124,species,Chikungunya virus,56988,56988,9,14,14
SRR7617231,37124,species,Chikungunya virus,91407,91407,9,0,0
SRR6339353,37124,species,Chikungunya virus,32,32,7,28,28
SRR13335933,37124,species,Chikungunya virus,23,23,9,57,57
ERR3132365,37124,species,Chikungunya virus,138,138,9,347,347
SRR20204155,37124,species,Chikungunya virus,137,137,9,278,278
SRR12026570,37124,species,Chikungunya virus,801261,801260,9,0,2
SRR11599840,37124,species,Chikungunya virus,134,134,5,277,277
SRR26965285,37124,species,Chikungunya virus,270832,270832,9,0,0
SRR11356383,37124,species,Chikungunya virus,135256,134974,5,231,233
SRR2182526,37124,species,Chikungunya virus,59,59,7,57,57
SRR12401211,37124,species,Chikungunya virus,119406,119406,9,0,0
SRR6815182,37124,species,Chikungunya virus,92473,92461,9,0,2
SRR30037975,37124,species,Chikungunya virus,356987,356984,9,0,2
SRR7616017,37124,species,Chikungunya virus,5202,5202,9,0,0
SRR6841381,37124,species,Chikungunya virus,24,24,6,1,1
SRR32699464,37124,species,Chikungunya virus,145224,145222,9,486,488
SRR30037981,37124,species,Chikungunya virus,357887,357887,9,0,0
SRR6339277,37124,species,Chikungunya virus,37,37,7,27,27
SRR18191204,37124,species,Chikungunya virus,150685,150685,9,314,314
SRR7616118,37124,species,Chikungunya virus,4838,4838,6,0,0
SRR7616819,37124,species,Chikungunya virus,16814,16814,9,0,0
SRR32817051,37124,species,Chikungunya virus,20,20,9,285,285
SRR30037969,37124,species,Chikungunya virus,248632,248632,9,0,0
SRR9861801,37124,species,Chikungunya virus,417,417,5,502,502
SRR33295430,37124,species,Chikungunya virus,68,68,9,436,436
SRR6339440,37124,species,Chikungunya virus,91,91,7,33,33
SRR28604712,37124,species,Chikungunya virus,1645,1645,9,0,0
SRR8108632,37124,species,Chikungunya virus,175,175,6,147,147
SRR6339265,37124,species,Chikungunya virus,84,84,7,26,26
SRR24860093,37124,species,Chikungunya virus,190517,190517,9,1156,1156
SRR3086330,37124,species,Chikungunya virus,1433239,1433239,7,488,488
SRR7613192,37124,species,Chikungunya virus,156287,156287,9,0,0
SRR3106141,37124,species,Chikungunya virus,903561,903561,7,220,220
SRR10859271,37124,species,Chikungunya virus,13614,13614,6,384,384
SRR13765300,37124,species,Chikungunya virus,22,22,9,12,12
SRR7617079,37124,species,Chikungunya virus,9855,9855,9,0,0
ERR4634266,37124,species,Chikungunya virus,2996,2996,9,0,0
SRR6815122,37124,species,Chikungunya virus,95764,95738,9,0,2
SRR7617060,37124,species,Chikungunya virus,61640,61640,9,0,0
SRR9833357,37124,species,Chikungunya virus,24,24,5,113,113
ERR2860925,37124,species,Chikungunya virus,70,70,5,60,60
SRR9672733,37124,species,Chikungunya virus,203,203,5,173,173
SRR10758263,37124,species,Chikungunya virus,436,436,5,510,510
SRR15887914,37124,species,Chikungunya virus,149,149,9,634,634
SRR7609145,37124,species,Chikungunya virus,9557,9557,6,0,0
ERR13917463,37124,species,Chikungunya virus,23,23,9,74,74
SRR7617116,37124,species,Chikungunya virus,31002,31002,9,0,0
SRR7613211,37124,species,Chikungunya virus,62566,62566,9,0,0
SRR12737640,37124,species,Chikungunya virus,768,768,9,972,972
SRR16915076,37124,species,Chikungunya virus,6892,6892,9,1431,1431
SRR23826954,37124,species,Chikungunya virus,73,73,9,67,67
SRR15923996,37124,species,Chikungunya virus,132,132,9,450,450
SRR3086331,37124,species,Chikungunya virus,1946560,1946560,7,454,454
SRR14582704,37124,species,Chikungunya virus,49447,49447,9,576,576
ERR5105519,37124,species,Chikungunya virus,46028,46027,9,538,540
SRR7617216,37124,species,Chikungunya virus,3044,3044,9,0,0
SRR7612693,37124,species,Chikungunya virus,10138,10138,9,0,0
SRR8521476,37124,species,Chikungunya virus,942491,942491,9,506,506
SRR7617142,37124,species,Chikungunya virus,80603,80603,9,0,0
SRR9643002,37124,species,Chikungunya virus,78,78,5,119,119
SRR17464295,37124,species,Chikungunya virus,865,865,9,722,722
SRR9672745,37124,species,Chikungunya virus,24,24,5,79,79
SRR7985393,37124,species,Chikungunya virus,955412,955410,9,0,2
SRR18276553,37124,species,Chikungunya virus,1522,1522,9,80,80
SRR7963445,37124,species,Chikungunya virus,62133,62133,9,0,0
SRR6815189,37124,species,Chikungunya virus,104108,104099,9,0,2
SRR7609164,37124,species,Chikungunya virus,21521,21521,9,0,0
SRR17864545,37124,species,Chikungunya virus,30,30,9,730,730
SRR9861786,37124,species,Chikungunya virus,493,493,5,556,556
SRR26450818,37124,species,Chikungunya virus,3511,3511,9,614,614
SRR3106136,37124,species,Chikungunya virus,1278596,1278596,7,228,228
SRR13712310,37124,species,Chikungunya virus,23,23,9,6,6
SRR13247157,37124,species,Chikungunya virus,24,24,9,728,728
SRR9833354,37124,species,Chikungunya virus,18,18,5,110,110
SRR7617092,37124,species,Chikungunya virus,47966,47966,9,0,0
SRR16522174,37124,species,Chikungunya virus,182,182,9,83,83
SRR6339356,37124,species,Chikungunya virus,80,80,7,27,27
SRR12026727,37124,species,Chikungunya virus,9646540,9646432,9,0,2
SRR7006481,37124,species,Chikungunya virus,93,93,9,2340,2340
SRR18678884,37124,species,Chikungunya virus,9419586,9419586,9,0,0
SRR33465484,37124,species,Chikungunya virus,23,23,9,2147,2147
SRR25501437,37124,species,Chikungunya virus,41,41,9,380,380
SRR14559801,37124,species,Chikungunya virus,3634,3634,9,896,896
SRR23839431,37124,species,Chikungunya virus,4139,4134,9,332,334
ERR13917506,37124,species,Chikungunya virus,27,27,9,72,72
SRR7616808,37124,species,Chikungunya virus,101220,101220,9,0,0
SRR7079052,37124,species,Chikungunya virus,1230396,1230329,9,0,2
SRR11599837,37124,species,Chikungunya virus,154,154,5,258,258
SRR6026613,37124,species,Chikungunya virus,49,49,9,3174,3174
SRR18678890,37124,species,Chikungunya virus,533,533,9,1283,1283
SRR6815139,37124,species,Chikungunya virus,549651,549591,9,0,2
SRR2511845,37124,species,Chikungunya virus,65,65,7,123,123
SRR10968348,37124,species,Chikungunya virus,342411,342398,6,0,2
SRR5680388,37124,species,Chikungunya virus,172310,172310,7,428,428
SRR7613613,37124,species,Chikungunya virus,66995,66995,9,0,0
SRR7615679,37124,species,Chikungunya virus,21636,21628,9,0,2
ERR12255764,37124,species,Chikungunya virus,30,30,9,102,102
SRR29082489,37124,species,Chikungunya virus,30,30,9,1717,1717
SRR19349917,37124,species,Chikungunya virus,187,187,9,329,329
SRR7167605,37124,species,Chikungunya virus,278666,278651,9,0,2
SRR5680413,37124,species,Chikungunya virus,13942,13942,7,459,459
SRR32463544,37124,species,Chikungunya virus,732,732,9,8,8
SRR22418652,37124,species,Chikungunya virus,7423,7423,9,1725,1725
SRR6815156,37124,species,Chikungunya virus,88759,88732,9,0,2
SRR6815110,37124,species,Chikungunya virus,146946,146924,9,0,2
SRR6815185,37124,species,Chikungunya virus,87884,87869,9,0,2
SRR17864746,37124,species,Chikungunya virus,18,18,9,657,657
SRR7616873,37124,species,Chikungunya virus,146065,146065,9,0,0
SRR7617192,37124,species,Chikungunya virus,124685,124685,9,0,0
SRR12678726,37124,species,Chikungunya virus,8795,8795,9,3286,3286
SRR13346118,37124,species,Chikungunya virus,18,18,9,52,52
SRR7616866,37124,species,Chikungunya virus,94361,94361,9,0,0
SRR7616843,37124,species,Chikungunya virus,126288,126288,9,0,0
SRR7612724,37124,species,Chikungunya virus,76629,76629,9,0,0
SRR6339408,37124,species,Chikungunya virus,97,97,7,28,28
SRR27187222,37124,species,Chikungunya virus,682045,682037,9,134,136
SRR7613634,37124,species,Chikungunya virus,2479,2479,9,56,56
SRR25497973,37124,species,Chikungunya virus,21,21,9,494,494
SRR7613411,37124,species,Chikungunya virus,68616,68616,9,0,0
SRR8060903,37124,species,Chikungunya virus,199,199,6,20,20
ERR4634253,37124,species,Chikungunya virus,5959,5959,9,0,0
SRR7612761,37124,species,Chikungunya virus,75751,75751,9,0,0
SRR31699964,37124,species,Chikungunya virus,666288,666287,9,0,2
SRR11835637,37124,species,Chikungunya virus,43,43,5,2,2
SRR7617021,37124,species,Chikungunya virus,137420,137420,9,0,0
SRR31724214,37124,species,Chikungunya virus,65,65,9,7537,7537
SRR11715783,37124,species,Chikungunya virus,545075,545075,5,218,218
SRR8476449,37124,species,Chikungunya virus,247341,247336,9,0,2
SRR11599854,37124,species,Chikungunya virus,33,33,5,233,233
SRR7609183,37124,species,Chikungunya virus,4235,4235,9,93,93
DRR155251,37124,species,Chikungunya virus,979,979,5,0,0
SRR22418651,37124,species,Chikungunya virus,96786,96783,9,1961,1963
SRR7616120,37124,species,Chikungunya virus,122614,122614,9,0,0
SRR7612696,37124,species,Chikungunya virus,63084,63084,9,0,0
SRR7617174,37124,species,Chikungunya virus,45017,45017,9,0,0
SRR13365034,37124,species,Chikungunya virus,26,26,9,11,11
SRR5680321,37124,species,Chikungunya virus,37772,37772,7,486,486
SRR3581666,37124,species,Chikungunya virus,400,400,7,732,732
SRR6815132,37124,species,Chikungunya virus,107029,107006,9,0,2
SRR7617007,37124,species,Chikungunya virus,3153,3153,9,0,0
SRR7616879,37124,species,Chikungunya virus,22943,22943,9,0,0
SRR6815140,37124,species,Chikungunya virus,71887,71870,9,0,2
SRR7617223,37124,species,Chikungunya virus,131704,131704,9,0,0
SRR25803790,37124,species,Chikungunya virus,60,60,9,142,142
SRR26965255,37124,species,Chikungunya virus,319306,319306,9,0,0
SRR7617025,37124,species,Chikungunya virus,69950,69950,9,0,0
SRR6339384,37124,species,Chikungunya virus,75,75,7,22,22
SRR15887836,37124,species,Chikungunya virus,598,598,9,775,775
SRR7615722,37124,species,Chikungunya virus,76081,76081,9,0,0
SRR27187234,37124,species,Chikungunya virus,812479,812469,9,0,2
SRR5288086,37124,species,Chikungunya virus,40986,40986,7,231,231
SRR9642999,37124,species,Chikungunya virus,21,21,5,83,83
SRR11599860,37124,species,Chikungunya virus,100,100,5,237,237
SRR7617101,37124,species,Chikungunya virus,7267,7267,9,0,0
SRR7617118,37124,species,Chikungunya virus,34246,34246,9,0,0
SRR7615685,37124,species,Chikungunya virus,25079,25077,9,0,2
SRR33295687,37124,species,Chikungunya virus,111,111,9,670,670
SRR10859270,37124,species,Chikungunya virus,14280,14280,6,337,337
SRR23471023,37124,species,Chikungunya virus,111,111,9,507,507
SRR33657393,37124,species,Chikungunya virus,21,21,9,24,24
ERR13917492,37124,species,Chikungunya virus,39,39,9,107,107
SRR11715779,37124,species,Chikungunya virus,38210,38210,5,202,202
SRR10968346,37124,species,Chikungunya virus,377549,377539,6,0,2
SRR6815173,37124,species,Chikungunya virus,90163,90139,9,0,2
SRR7609199,37124,species,Chikungunya virus,11994,11994,9,0,0
SRR7616032,37124,species,Chikungunya virus,91846,91846,6,0,0
SRR28595139,37124,species,Chikungunya virus,49,49,9,212,212
SRR6339316,37124,species,Chikungunya virus,93,93,7,32,32
ERR2860923,37124,species,Chikungunya virus,45,45,5,116,116
SRR7617033,37124,species,Chikungunya virus,93839,93839,9,0,0
SRR6339285,37124,species,Chikungunya virus,121,121,7,26,26
SRR31699996,37124,species,Chikungunya virus,816035,816033,9,0,2
SRR3927550,37124,species,Chikungunya virus,41,41,7,1341,1341
SRR6339292,37124,species,Chikungunya virus,86,86,7,28,28
SRR31699957,37124,species,Chikungunya virus,873954,873953,9,0,2
SRR22418677,37124,species,Chikungunya virus,73535,73535,9,2821,2821
SRR15209876,37124,species,Chikungunya virus,23,23,9,320,320
SRR5680312,37124,species,Chikungunya virus,3721,3721,7,476,476
SRR11599844,37124,species,Chikungunya virus,228,228,5,276,276
SRR22418682,37124,species,Chikungunya virus,3797,3797,9,3155,3155
SRR7613709,37124,species,Chikungunya virus,123862,123862,9,0,0
SRR25501440,37124,species,Chikungunya virus,216,216,9,320,320
ERR13917458,37124,species,Chikungunya virus,30,30,9,87,87
SRR10968362,37124,species,Chikungunya virus,785448,785427,6,0,2
SRR25501629,37124,species,Chikungunya virus,191312,191312,9,341,341
SRR7613173,37124,species,Chikungunya virus,20967,20967,9,0,0
SRR6339434,37124,species,Chikungunya virus,341,341,7,29,29
SRR7609157,37124,species,Chikungunya virus,59869,59869,9,0,0
SRR7617048,37124,species,Chikungunya virus,28493,28493,9,0,0
SRR14923610,37124,species,Chikungunya virus,23,23,9,176,176
SRR28562800,37124,species,Chikungunya virus,6089,6089,9,0,0
SRR7617108,37124,species,Chikungunya virus,55219,55219,9,0,0
SRR6470192,37124,species,Chikungunya virus,2150,2150,9,1271,1271
SRR7615987,37124,species,Chikungunya virus,6928,6928,9,0,0
SRR8698748,37124,species,Chikungunya virus,1506,1506,9,1924,1924
SRR7617251,37124,species,Chikungunya virus,81190,81190,9,0,0
SRR7612742,37124,species,Chikungunya virus,83118,83118,9,0,0
SRR25803791,37124,species,Chikungunya virus,30,30,9,153,153
SRR23839415,37124,species,Chikungunya virus,1496,1495,9,223,225
ERR3131356,37124,species,Chikungunya virus,234036,234036,9,0,0
SRR7616993,37124,species,Chikungunya virus,31430,31430,9,0,0
SRR7616116,37124,species,Chikungunya virus,41105,41105,9,0,0
SRR32463542,37124,species,Chikungunya virus,585,585,9,8,8
SRR31363431,37124,species,Chikungunya virus,118,118,9,192,192
SRR24860097,37124,species,Chikungunya virus,258999,258999,9,233,233
SRR7613388,37124,species,Chikungunya virus,71808,71808,9,0,0
SRR30037998,37124,species,Chikungunya virus,310924,310920,9,0,2
SRR7616882,37124,species,Chikungunya virus,55361,55361,9,0,0
SRR26965284,37124,species,Chikungunya virus,445694,445694,9,0,0
ERR11474714,37124,species,Chikungunya virus,531,531,9,11,11
SRR6339387,37124,species,Chikungunya virus,91,91,7,32,32
SRR7613191,37124,species,Chikungunya virus,174303,174303,9,0,0
SRR7616061,37124,species,Chikungunya virus,168816,168816,9,0,0
SRR6815180,37124,species,Chikungunya virus,70948,70931,9,0,2
SRR7612701,37124,species,Chikungunya virus,48489,48489,9,0,0
SRR7616008,37124,species,Chikungunya virus,7399,7399,9,79,79
SRR13335441,37124,species,Chikungunya virus,24,24,9,20,20
SRR32962354,37124,species,Chikungunya virus,16282,16282,9,468,468
SRR30037973,37124,species,Chikungunya virus,248483,248483,9,0,0
SRR10377844,37124,species,Chikungunya virus,879508,879508,5,0,0
SRR5288075,37124,species,Chikungunya virus,36,36,7,163,163
SRR7612740,37124,species,Chikungunya virus,132300,132300,9,0,0
SRR28439529,37124,species,Chikungunya virus,616,616,9,784,784
SRR28752888,37124,species,Chikungunya virus,129,129,9,82,82
SRR25501502,37124,species,Chikungunya virus,2493,2493,9,265,265
SRR21421921,37124,species,Chikungunya virus,2428623,2428607,9,0,2
SRR7616839,37124,species,Chikungunya virus,133554,133554,9,0,0
SRR23529248,37124,species,Chikungunya virus,31573,31573,9,263,263
SRR12026719,37124,species,Chikungunya virus,10807435,10807343,9,0,2
SRR7617196,37124,species,Chikungunya virus,191839,191839,9,0,0
SRR23827017,37124,species,Chikungunya virus,29,29,9,237,237
SRR32463634,37124,species,Chikungunya virus,3391,3391,9,0,0
SRR7616988,37124,species,Chikungunya virus,182013,182013,9,0,0
SRR7617027,37124,species,Chikungunya virus,93450,93450,9,0,0
